repairAmount,tsaEligible,damagedStateAbbreviation
11601.56,0,NC
,0,NC
11352.41,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
28732.95,0,NC
,0,NC
,0,NC
,0,NC
2397.71,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
1572.88,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
333.84,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
276.57,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4995.81,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
17629.42,0,NC
,0,NC
,0,NC
,0,NC
1925.1,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
1928.35,0,NC
,0,NC
1252.14,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3316.13,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
485.57,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4346.05,0,NC
3064.94,0,NC
1946.48,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
16210.03,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
30313.77,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1844.9,0,NC
,0,NC
,0,NC
,0,NC
3564.0,0,NC
,0,NC
,0,NC
,0,NC
34000.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
9858.32,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
943.23,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
24379.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
11059.8,0,NC
19829.97,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
743.79,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
5836.59,0,NC
,0,NC
,0,NC
1352.26,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1825.4,0,NC
,0,NC
,0,NC
,0,NC
1596.19,0,NC
25831.04,0,NC
,0,NC
3647.34,0,NC
,0,NC
,0,NC
7083.6,0,NC
,0,NC
,0,NC
,0,NC
6816.56,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2303.26,0,NC
,0,NC
,0,NC
737.31,0,NC
,0,NC
,0,NC
4093.62,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
885.9,0,NC
,0,NC
,0,NC
1616.65,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1105.6,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4204.59,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
5498.05,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1043.35,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
633.6,0,NC
,0,NC
30836.4,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1840.16,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
2847.13,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
16971.28,0,NC
,0,NC
21.88,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
761.97,0,NC
,0,NC
1341.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
851.85,0,NC
,0,NC
,0,NC
,0,NC
2837.19,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
414.64,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3972.29,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1741.79,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2916.72,0,NC
,0,NC
2238.97,0,NC
283.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
901.44,0,NC
178.26,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
418.05,0,NC
,1,NC
1187.18,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
5103.21,0,NC
,0,NC
,0,NC
1502.23,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2615.25,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
8246.02,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
15438.15,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
6758.45,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
34000.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
300.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
685.64,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
471.73,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
301.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
855.92,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
1895.91,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
283.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
4430.95,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1292.09,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
1232.1,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
199.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2694.21,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3700.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1183.48,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
283.5,0,NC
,0,NC
,0,NC
15623.01,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
23369.09,0,NC
,0,NC
14597.4,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
949.39,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
13757.46,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
7539.87,0,NC
1394.55,0,NC
2197.95,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
454.86,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
32150.73,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1382.93,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
554.51,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2286.14,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
13933.33,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
638.65,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
25789.95,0,NC
317.12,0,NC
,0,NC
478.8,0,NC
828.92,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
444.96,0,NC
,0,NC
,0,NC
,0,NC
1664.17,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1150.34,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
498.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
1883.96,0,NC
,0,NC
,0,NC
283.5,0,NC
,0,NC
,0,NC
27716.37,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1105.22,1,NC
,0,NC
,0,NC
17133.2,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1622.6,0,NC
,0,NC
,0,NC
263.71,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1950.4,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
17552.39,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2278.5,0,NC
16088.76,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1187.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1817.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2660.37,0,NC
,0,NC
2402.73,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
1207.9,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
15970.64,0,NC
,0,NC
,0,NC
,1,NC
1691.7,0,NC
,0,NC
,0,NC
,0,NC
9949.64,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
567.71,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2600.21,0,NC
1128.64,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
10403.83,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4673.78,0,NC
,0,NC
7338.66,0,NC
389.4,0,NC
,0,NC
1502.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1675.79,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
822.5,0,NC
,0,NC
9115.28,0,NC
,0,NC
,0,NC
21409.47,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
739.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,1,NC
,1,NC
,0,NC
1653.09,0,NC
699.81,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
425.14,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3944.81,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
26834.49,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
5328.96,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
301.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
540.57,0,NC
,0,NC
,0,NC
,0,NC
691.0,0,NC
,0,NC
,0,NC
914.96,0,NC
,0,NC
1433.98,0,NC
,0,NC
,0,NC
,0,NC
694.22,0,NC
,0,NC
,0,NC
,0,NC
1001.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
276.57,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3848.06,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
614.05,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
486.7,0,NC
,0,NC
,0,NC
502.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
11491.58,0,NC
,1,NC
,0,NC
,0,NC
604.02,0,NC
,0,NC
,0,NC
,0,NC
4071.1,0,NC
4141.56,0,NC
,1,NC
,0,NC
,0,NC
84.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4150.07,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
1525.11,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
1014.74,0,NC
,0,NC
,0,NC
926.72,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
19716.17,0,NC
,0,NC
,1,NC
738.3,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3663.36,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
5317.97,0,NC
,0,NC
714.86,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,1,NC
1616.19,0,NC
4599.76,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
801.61,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
292.12,0,NC
,0,NC
,1,NC
2998.32,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1628.34,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
415.36,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
485.57,0,NC
,0,NC
,0,NC
,0,NC
333.84,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
974.2,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
1425.96,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
9794.52,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
777.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
13841.53,1,NC
,0,NC
,0,NC
661.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
804.0,0,NC
,0,NC
,0,NC
,0,NC
1234.59,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1314.48,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
15867.62,0,NC
,0,NC
,0,NC
,0,NC
338.54,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
737.61,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
6292.72,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
513.06,0,NC
367.42,0,NC
,0,NC
,0,NC
12289.83,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
398.18,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
1537.47,0,NC
,0,NC
2858.16,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1066.68,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4935.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
722.68,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
9799.88,1,NC
2237.21,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
1246.82,0,NC
580.49,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1084.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2857.82,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
10710.98,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
8523.46,0,NC
,1,NC
15227.24,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3280.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
186.89,0,NC
,0,NC
108.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
345.5,0,NC
3129.35,1,NC
,0,NC
,0,NC
,0,NC
333.84,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
1206.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1574.1,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1327.68,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2928.95,0,NC
,0,NC
815.33,0,NC
283.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
6273.79,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
6015.22,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
